Visitation,Log Visitiation,Date,Day,MaxTemp,Rain,Solar ,Day as number,WeekdayBool,WeekendBool,HolidayBool,Season,Average Temp 15 Days either side,Ratio temp:averageTemp,Averge Solar 15dayEither side,Ratio Solar:AverageTemp
3143,8.052933037,2/03/2024,Saturday,21.8,0,19.2,6,0,1,0,2,26.74827586,0.815005801,18.6137931,1.031493146
4123,8.324336333,3/03/2024,Sunday,22.3,0,13.7,7,0,1,0,2,26.9862069,0.826348071,18.69655172,0.732755441
1113,7.014814351,4/03/2024,Monday,20.5,0,22.4,1,1,0,0,2,27.23793103,0.752626915,18.64827586,1.201183432
733,6.597145702,5/03/2024,Tuesday,29.2,0,22.4,2,1,0,0,2,27.49655172,1.061951342,18.53103448,1.208783029
973,6.880384082,6/03/2024,Wednesday,24.4,0,18.1,3,1,0,0,2,27.24137931,0.895696203,18.25517241,0.991499811
1215,7.102499356,7/03/2024,Thursday,21.9,0,17.7,4,1,0,0,2,26.71724138,0.819695405,18.07586207,0.97920641
1220,7.106606138,8/03/2024,Friday,26.2,0,21.2,5,1,0,0,2,26.13103448,1.002639219,17.95172414,1.180945063
1062,6.967909202,9/03/2024,Saturday,39.7,0,21.4,6,0,1,0,2,26.04827586,1.524093196,17.85862069,1.19830083
1037,6.944087208,10/03/2024,Sunday,39,0,21.1,7,0,1,0,2,26.1,1.494252874,17.78965517,1.186082574
1156,7.052721049,11/03/2024,Monday,37.2,0,20,1,1,0,0,2,25.88965517,1.436867342,17.64827586,1.133255178
887,6.787844982,12/03/2024,Tuesday,21.6,0,5.7,2,1,0,0,2,25.9,0.833976834,17.5137931,0.325457767
470,6.152732695,13/03/2024,Wednesday,20.4,0,7.7,3,1,0,0,2,25.75517241,0.792073905,17.34137931,0.444024657
674,6.513230111,14/03/2024,Thursday,22.7,1.6,14.9,4,1,0,0,2,25.17931034,0.901533826,16.97241379,0.877895165
1212,7.100027167,15/03/2024,Friday,25.9,0,20,5,1,0,0,2,25.16206897,1.029327121,16.99655172,1.176709272
2650,7.882314919,16/03/2024,Saturday,28.9,0,20.2,6,0,1,0,2,25.04827586,1.153772026,17.01034483,1.18751267
2765,7.924795914,17/03/2024,Sunday,29.8,0,19.1,7,0,1,0,2,25,1.192,16.81034483,1.136205128
732,6.595780514,18/03/2024,Monday,29.6,0,18.4,1,1,0,0,2,25.22068966,1.173639595,16.62758621,1.106594774
573,6.350885717,19/03/2024,Tuesday,29.9,0,11,2,1,0,0,2,25.25862069,1.183754266,16.41034483,0.670308888
809,6.695798917,20/03/2024,Wednesday,19.6,0,17.5,3,1,0,0,2,24.82413793,0.789554105,16.04482759,1.090694176
823,6.712956201,21/03/2024,Thursday,19.8,0,18.8,4,1,0,0,2,24.65172414,0.803189257,15.57586207,1.206995794
1086,6.9902565,22/03/2024,Friday,21.1,0,18.8,5,1,0,0,2,24.59655172,0.857843824,15.4,1.220779221
2531,7.836369761,23/03/2024,Saturday,19.9,0.2,10.7,6,0,1,0,2,24.44482759,0.814078149,15.24482759,0.701877403
3257,8.088561805,24/03/2024,Sunday,22.5,2.2,16.4,7,0,1,0,2,23.7862069,0.945926355,14.85517241,1.103992572
1751,7.467942332,25/03/2024,Monday,24.3,0,17.1,1,1,0,0,2,23.18275862,1.048192771,14.58275862,1.17261764
1022,6.929516771,26/03/2024,Tuesday,21.1,0,15.2,2,1,0,0,2,22.47241379,0.938928955,14.2862069,1.063963312
943,6.849066283,27/03/2024,Wednesday,21.3,0,12.6,3,1,0,0,2,22.35862069,0.952652684,13.96206897,0.902445048
787,6.668228248,28/03/2024,Thursday,20.2,0,11.9,4,1,0,0,2,22.26551724,0.907232461,14.03793103,0.847703267
5612,8.632662441,29/03/2024,Friday,23.7,0,17.3,5,1,0,0,2,22.09655172,1.072565543,14.09655172,1.227250489
6242,8.739055923,30/03/2024,Saturday,21.9,0,17,6,0,1,1,2,21.83793103,1.002842255,13.85172414,1.227284043
5400,8.594154233,31/03/2024,Sunday,20.4,0,13.9,7,0,1,1,2,21.47931034,0.949751164,13.53448276,1.027006369
4469,8.404919949,1/04/2024,Monday,28.7,0,7.4,1,1,0,1,2,21.12758621,1.358413579,13.17931034,0.561486133
1519,7.325807503,2/04/2024,Tuesday,21.6,55.8,11.8,2,1,0,1,2,20.73793103,1.041569671,12.94827586,0.911318242
2394,7.780720886,3/04/2024,Wednesday,16.6,0.2,8.8,3,1,0,1,2,20.32068966,0.816901408,12.64137931,0.696126568
4146,8.329899293,4/04/2024,Thursday,19.4,0.6,13,4,1,0,1,2,20.24827586,0.958106267,12.62758621,1.029492081
5115,8.539932678,5/04/2024,Friday,20.3,0,13.2,5,1,0,1,2,20.2,1.004950495,12.31724138,1.071668533
5222,8.560635749,6/04/2024,Saturday,21.8,0,9.9,6,0,1,1,2,20.07931034,1.085694659,12.04137931,0.822164948
3821,8.248267447,7/04/2024,Sunday,20.6,0.8,13.5,7,0,1,1,2,19.94137931,1.03302784,11.76206897,1.147757256
3894,8.267192186,8/04/2024,Monday,21.5,3,12.5,1,1,0,1,2,19.86896552,1.082089552,11.82413793,1.057159522
2337,7.756623335,9/04/2024,Tuesday,16.6,9.2,10.6,2,1,0,1,2,19.93793103,0.832583881,11.73103448,0.903586126
3951,8.28172399,10/04/2024,Wednesday,18.3,0.8,7.9,3,1,0,1,2,19.76896552,0.925693354,11.58275862,0.682048229
3915,8.272570608,11/04/2024,Thursday,17.7,0,9.4,4,1,0,1,2,19.60689655,0.902743581,11.35517241,0.827816581
5082,8.533460164,12/04/2024,Friday,17.8,0,7.8,5,1,0,1,2,19.44827586,0.915248227,11.22758621,0.694717445
5894,8.681690163,13/04/2024,Saturday,18.4,0,10.8,6,0,1,1,2,19.2,0.958333333,11.05517241,0.976918278
5544,8.620471541,14/04/2024,Sunday,18.5,0,9.9,7,0,1,1,2,19.24482759,0.961297259,10.89310345,0.908831909
1655,7.411556288,15/04/2024,Monday,19.6,0,12.4,1,1,0,0,2,19.1137931,1.025437489,10.73793103,1.154784843
1090,6.993932975,16/04/2024,Tuesday,18.3,0,9.5,2,1,0,0,2,18.67241379,0.980055402,10.42413793,0.911346345
933,6.838405201,17/04/2024,Wednesday,17.8,0,10.6,3,1,0,0,2,18.54827586,0.959657929,10.44137931,1.015191546
1031,6.938284484,18/04/2024,Thursday,17.5,0,8.5,4,1,0,0,2,18.47586207,0.947181784,10.45172414,0.81326295
1026,6.933423026,19/04/2024,Friday,18.4,8.2,10.8,5,1,0,0,2,18.33448276,1.003573444,10.44827586,1.033663366
3282,8.096208272,20/04/2024,Saturday,17.6,0.2,10.7,6,0,1,0,2,18.13793103,0.970342205,10.38275862,1.030554633
4249,8.35443894,21/04/2024,Sunday,15.9,0,12.5,7,0,1,0,2,17.9862069,0.884010736,10.3137931,1.211969241
1649,7.407924323,22/04/2024,Monday,20.4,0,13.7,1,1,0,0,2,17.9,1.139664804,10.3137931,1.328318288
1341,7.201170883,23/04/2024,Tuesday,26.3,0,12.8,2,1,0,0,2,17.77142857,1.479903537,10.25172414,1.248570468
976,6.883462586,24/04/2024,Wednesday,16.2,5.2,8.6,3,1,0,0,2,17.75357143,0.912492456,10.21724138,0.841714479
5094,8.535818656,25/04/2024,Thursday,16.6,0,8.9,4,1,0,0,2,17.64285714,0.940890688,10.22758621,0.87019555
2384,7.776535028,26/04/2024,Friday,15.6,0,6.9,5,1,0,0,2,17.58571429,0.887083672,10.17931034,0.677845528
3873,8.26178468,27/04/2024,Saturday,16.5,0.2,12.6,6,0,1,0,2,17.58928571,0.938071066,10.13793103,1.242857143
5138,8.544419178,28/04/2024,Sunday,23.2,0,12.5,7,0,1,0,2,17.5,1.325714286,10.16206897,1.230064472
943,6.849066283,29/04/2024,Monday,16.6,0,4.8,1,1,0,0,2,17.51785714,0.947604485,10.16206897,0.472344757
821,6.710523109,30/04/2024,Tuesday,15.9,0,7.9,2,1,0,0,2,17.43928571,0.911734589,10.10689655,0.78164449
1087,6.991176887,1/05/2024,Wednesday,18,0,12.1,3,1,0,0,2,17.37857143,1.035758323,10.02068966,1.207501721
1040,6.946975992,2/05/2024,Thursday,14.5,0.2,8.7,4,1,0,0,2,17.31785714,0.837286038,10.06551724,0.864337102
1140,7.038783541,3/05/2024,Friday,15.3,0,11.1,5,1,0,0,2,17.25714286,0.886589404,10.06896552,1.10239726
3084,8.033982735,4/05/2024,Saturday,14.6,0,11.2,6,0,1,0,2,17.08214286,0.854693707,10,1.12
3687,8.212568398,5/05/2024,Sunday,17.4,0,9.9,7,0,1,0,2,17.01785714,1.022455404,9.989655172,0.991025198
1534,7.335633982,6/05/2024,Monday,18.1,0,11.7,1,1,0,0,2,16.97142857,1.066498316,9.831034483,1.190108734
1102,7.00488199,7/05/2024,Tuesday,,0,11.5,2,1,0,0,2,16.73928571,0,9.675862069,1.18852459
910,6.8134446,8/05/2024,Wednesday,16.1,0,10.9,3,1,0,0,2,16.35357143,0.984494431,9.448275862,1.153649635
1132,7.031741259,9/05/2024,Thursday,15.2,0,6.5,4,1,0,0,2,16.32142857,0.931291028,9.310344828,0.698148148
820,6.70930434,10/05/2024,Friday,16.1,13.6,8.2,5,1,0,0,2,16.24285714,0.991204925,9.331034483,0.878787879
2721,7.908754739,11/05/2024,Saturday,17.9,0.8,8.5,6,0,1,0,2,16.20714286,1.1044513,9.286206897,0.915336056
3971,8.286773231,12/05/2024,Sunday,15.9,0,10.8,7,0,1,0,2,16.125,0.986046512,9.331034483,1.157427938
1283,7.156956365,13/05/2024,Monday,19,0.2,8.3,1,1,0,0,2,16.01785714,1.186176143,9.237931034,0.898469578
981,6.88857246,14/05/2024,Tuesday,17.4,0,9.9,2,1,0,0,2,16.18214286,1.075259325,9.148275862,1.082171127
1237,7.120444372,15/05/2024,Wednesday,16.6,0,10.8,3,1,0,0,2,16.30714286,1.017958826,9.320689655,1.158712542
1402,7.245655068,16/05/2024,Thursday,16.1,0,10.7,4,1,0,0,2,16.40357143,0.981493577,9.386206897,1.13997061
1000,6.907755279,17/05/2024,Friday,15.8,0,6.5,5,1,0,0,2,16.53214286,0.955713977,9.151724138,0.710248681
3200,8.070906089,18/05/2024,Saturday,13.5,4,10.5,6,0,1,0,2,16.46071429,0.820134519,9.151724138,1.147324793
2416,7.789868559,19/05/2024,Sunday,15.8,0,6.1,7,0,1,0,2,16.43571429,0.961321165,9.027586207,0.675706646
826,6.716594774,20/05/2024,Monday,14.6,0.8,8,1,1,0,0,2,16.33571429,0.893747267,8.855172414,0.903426791
602,6.400257445,21/05/2024,Tuesday,13.9,2.6,7.1,2,1,0,0,2,16.18571429,0.858781995,8.775862069,0.809037328
1043,6.949856455,22/05/2024,Wednesday,15.5,0,8.8,3,1,0,0,2,16.13793103,0.960470085,8.606896552,1.022435897
1011,6.918695219,23/05/2024,Thursday,15.3,0.2,9.2,4,1,0,0,2,16.13103448,0.948482257,8.472413793,1.085877086
1283,7.156956365,24/05/2024,Friday,14.4,0,7.6,5,1,0,0,2,16.15172414,0.891545687,8.355172414,0.909616178
3063,8.027150107,25/05/2024,Saturday,14.6,0,8.2,6,0,1,0,2,16.08275862,0.90780446,8.393103448,0.976992605
4162,8.333751007,26/05/2024,Sunday,14.2,0,9.9,7,0,1,0,2,15.97586207,0.888840924,8.303448276,1.192275748
1375,7.22620901,27/05/2024,Monday,20.2,0,9.9,1,1,0,0,2,15.95862069,1.265773552,8.206896552,1.206302521
1496,7.310550159,28/05/2024,Tuesday,21.2,0,9.8,2,1,0,0,2,15.9,1.333333333,8.144827586,1.203217612
1506,7.317212408,29/05/2024,Wednesday,19.4,0.2,9.8,3,1,0,0,2,15.75172414,1.231611208,8.031034483,1.220266209
789,6.670766321,30/05/2024,Thursday,20.7,0,5.3,4,1,0,0,2,15.56551724,1.32986265,7.889655172,0.671765734
1147,7.044905117,31/05/2024,Friday,18.1,4,8.7,5,1,0,0,2,15.39655172,1.175587906,7.682758621,1.132405745
2803,7.938445551,1/06/2024,Saturday,13.3,0,7.5,6,0,1,0,3,15.33793103,0.867131295,7.548275862,0.993604386
2958,7.992268643,2/06/2024,Sunday,13.9,0,6.2,7,0,1,0,3,15.36551724,0.90462298,7.64137931,0.811371841
910,6.8134446,3/06/2024,Monday,14.6,0,7.6,1,1,0,0,3,15.29310345,0.954678692,7.551724138,1.006392694
641,6.463029457,4/06/2024,Tuesday,13.9,0,6.8,2,1,0,0,3,15.23448276,0.912403803,7.64137931,0.889891697
933,6.838405201,5/06/2024,Wednesday,14.8,0,7.6,3,1,0,0,3,15.17586207,0.975232902,7.624137931,0.996834012
833,6.725033642,6/06/2024,Thursday,15.9,0,7.5,4,1,0,0,3,15.05862069,1.055873597,7.696551724,0.974462366
1826,7.509883061,7/06/2024,Friday,15.8,0,7.6,5,1,0,0,3,15.00689655,1.052849265,7.631034483,0.995933122
4121,8.323851131,8/06/2024,Saturday,14.1,0,5.6,6,0,1,0,3,14.94827586,0.943252595,7.544827586,0.742230347
2970,7.996317232,9/06/2024,Sunday,14.8,0,5.7,7,0,1,0,3,14.86896552,0.995361781,7.537931034,0.756175663
6814,8.826734598,10/06/2024,Monday,15.4,0.4,9,1,1,0,0,3,14.8,1.040540541,7.572413793,1.18852459
603,6.401917197,11/06/2024,Tuesday,17.3,1.6,5,2,1,0,0,3,14.66896552,1.179360602,7.468965517,0.66943675
805,6.690842277,12/06/2024,Wednesday,13.1,3,5.8,3,1,0,0,3,14.45862069,0.906033866,7.413793103,0.782325581
1002,6.909753282,13/06/2024,Thursday,11.2,0.2,4.8,4,1,0,0,3,14.34482759,0.780769231,7.375862069,0.650771388
1100,7.003065459,14/06/2024,Friday,11.2,0,6.8,5,1,0,0,3,14.23793103,0.786631146,7.317241379,0.92931197
3056,8.02486215,15/06/2024,Saturday,14.1,0,9.2,6,0,1,0,3,14.02758621,1.005162242,7.448275862,1.235185185
3302,8.102283624,16/06/2024,Sunday,14.3,0,7.9,7,0,1,0,3,14.00689655,1.020925652,7.286206897,1.084240416
856,6.752270376,17/06/2024,Monday,13.7,0.6,8.7,1,1,0,0,3,13.94827586,0.982200247,7.296551724,1.192344045
1171,7.065613364,18/06/2024,Tuesday,12.9,0,7.5,2,1,0,0,3,13.86551724,0.930365581,7.372413793,1.017305893
945,6.851184927,19/06/2024,Wednesday,12.2,0,9.2,3,1,0,0,3,13.72758621,0.888721427,7.393103448,1.244402985
879,6.778784898,20/06/2024,Thursday,12.1,0.2,6.9,4,1,0,0,3,13.62413793,0.888129587,7.482758621,0.922119816
1223,7.109062136,21/06/2024,Friday,13.8,0,6.7,5,1,0,0,3,13.47586207,1.024053224,7.389655172,0.906672888
2642,7.879291485,22/06/2024,Saturday,12.7,0,7.4,6,0,1,0,3,13.26896552,0.957120582,7.310344828,1.012264151
4140,8.328451067,23/06/2024,Sunday,12.3,0,9.2,7,0,1,0,3,13.23793103,0.929148216,7.331034483,1.254938852
1215,7.102499356,24/06/2024,Monday,12.2,0,6.9,1,1,0,0,3,13.3,0.917293233,7.45862069,0.925104022
1017,6.924612396,25/06/2024,Tuesday,16.4,0,8.3,2,1,0,0,3,13.22068966,1.240479917,7.489655172,1.108195212
996,6.903747258,26/06/2024,Wednesday,15.1,0,8.7,3,1,0,0,3,13.11724138,1.151156677,7.331034483,1.186735654
1422,7.25981961,27/06/2024,Thursday,16.1,0,8.1,4,1,0,0,3,13.10344828,1.228684211,7.468965517,1.084487535
1179,7.072421901,28/06/2024,Friday,17.6,0,9.1,5,1,0,0,3,13.17586207,1.335775975,7.434482759,1.224025974
717,6.575075841,29/06/2024,Saturday,12,0,4,6,0,1,1,3,13.26206897,0.904836193,7.593103448,0.526793824
1759,7.472500745,30/06/2024,Sunday,12.7,4.6,7.8,7,0,1,1,3,13.2,0.962121212,7.64137931,1.020758123
1981,7.591357047,1/07/2024,Monday,12.2,5.2,8.4,1,1,0,1,3,13.12758621,0.929340688,7.655172414,1.097297297
2815,7.942717541,2/07/2024,Tuesday,12.2,0,8.2,2,1,0,1,3,13.13103448,0.929096639,7.582758621,1.081400637
3791,8.240385116,3/07/2024,Wednesday,9.9,0.2,9.4,3,1,0,1,3,13.18275862,0.750980905,7.544827586,1.245886654
3070,8.029432841,4/07/2024,Thursday,11.8,0.2,4.9,4,1,0,1,3,13.17241379,0.895811518,7.55862069,0.648266423
2822,7.945201132,5/07/2024,Friday,11.6,0,5.2,5,1,0,1,3,13.17241379,0.880628272,7.551724138,0.688584475
4564,8.425954711,6/07/2024,Saturday,9.8,0,8.2,6,0,1,1,3,13.13103448,0.746323529,7.482758621,1.095852535
5899,8.682538124,7/07/2024,Sunday,13.2,0,9.3,7,0,1,1,3,13.26551724,0.995061087,7.431034483,1.251508121
3487,8.156797047,8/07/2024,Monday,16.6,0,6.6,1,1,0,1,3,13.48275862,1.231202046,7.493103448,0.88080994
794,6.677083461,9/07/2024,Tuesday,13.1,4,4.4,2,1,0,1,3,13.72413793,0.954522613,7.486206897,0.587747582
4409,8.391403185,10/07/2024,Wednesday,14.3,10.6,9,3,1,0,1,3,13.7137931,1.042745788,7.606896552,1.183136899
1800,7.495541944,11/07/2024,Thursday,12.7,0,4.8,4,1,0,1,3,13.7,0.927007299,7.562068966,0.634746922
3574,8.181440696,12/07/2024,Friday,13.3,1.8,9.4,5,1,0,1,3,13.71724138,0.969582705,7.448275862,1.262037037
4729,8.461469043,13/07/2024,Saturday,13.7,0.2,8.2,6,0,1,1,3,13.56896552,1.009656925,7.548275862,1.086340795
2344,7.759614151,14/07/2024,Sunday,12.3,3.6,9.6,7,0,1,1,3,13.56551724,0.906710727,7.420689655,1.293680297
401,5.993961427,15/07/2024,Monday,12.2,1,5.8,1,1,0,0,3,13.56206897,0.89956776,7.627586207,0.76039783
316,5.755742214,16/07/2024,Tuesday,13.8,13.4,7.6,2,1,0,0,3,13.55172414,1.018320611,7.631034483,0.995933122
592,6.383506635,17/07/2024,Wednesday,14.4,0,7.9,3,1,0,0,3,13.49310345,1.067211858,7.713793103,1.024139473
915,6.818924065,18/07/2024,Thursday,11.9,0.6,9,4,1,0,0,3,13.52068966,0.880132619,7.775862069,1.157427938
642,6.464588304,19/07/2024,Friday,12.1,0,4.9,5,1,0,0,3,13.67931034,0.884547517,7.831034483,0.625715544
631,6.447305863,20/07/2024,Saturday,12.6,0.2,5.2,6,0,1,0,3,13.75172414,0.916248746,8.04137931,0.646655232
2505,7.826044014,21/07/2024,Sunday,16.6,2.2,9.2,7,0,1,0,3,13.89655172,1.194540943,8.124137931,1.132427844
1296,7.167037877,22/07/2024,Monday,18.6,0,9,1,1,0,0,3,13.88965517,1.339126117,8.24137931,1.092050209
1024,6.931471806,23/07/2024,Tuesday,19.2,0,10.4,2,1,0,0,3,13.9137931,1.379925651,8.306896552,1.251971773
621,6.431331082,24/07/2024,Wednesday,16.1,0,7,3,1,0,0,3,14.10689655,1.141285749,8.472413793,0.826210826
340,5.828945618,25/07/2024,Thursday,14.7,0,5.4,4,1,0,0,3,14.08965517,1.043318649,8.689655172,0.621428571
1410,7.251344983,26/07/2024,Friday,16.6,0.6,11,5,1,0,0,3,14.24137931,1.165617433,8.686206897,1.266375546
887,6.787844982,27/07/2024,Saturday,13.3,0,5.4,6,0,1,0,3,14.32758621,0.928279182,8.951724138,0.603235747
1606,7.381501895,28/07/2024,Sunday,11.9,6.6,10,7,0,1,0,3,14.40344828,0.826191046,9.020689655,1.108562691
707,6.561030666,29/07/2024,Monday,12.6,2,7.9,1,1,0,0,3,14.70344828,0.856941839,9.182758621,0.860307923
864,6.761572769,30/07/2024,Tuesday,11.9,0.2,10.8,2,1,0,0,3,15.0137931,0.792604502,9.3,1.161290323
1103,7.005789019,31/07/2024,Wednesday,10.5,0.2,10,3,1,0,0,3,15.33793103,0.684577338,9.551724138,1.046931408
983,6.89060912,1/08/2024,Thursday,10.7,0,11,4,1,0,0,3,15.55517241,0.687874086,9.634482759,1.141732283
1367,7.220373837,2/08/2024,Friday,16.4,0.2,11,5,1,0,0,3,15.75172414,1.041155867,9.7,1.134020619
2271,7.727975542,3/08/2024,Saturday,13.7,0,7.6,6,0,1,0,3,15.84137931,0.864823683,9.603448276,0.791382406
3506,8.162231065,4/08/2024,Sunday,14,0,11.6,7,0,1,0,3,15.92758621,0.878978134,9.731034483,1.192062367
1108,7.010311867,5/08/2024,Monday,13,0,11.2,1,1,0,0,3,15.99310345,0.812850367,10.02413793,1.117303062
1252,7.132497552,6/08/2024,Tuesday,17.3,0,11.4,2,1,0,0,3,15.95172414,1.084522265,10.1862069,1.11916046
1398,7.242797923,7/08/2024,Wednesday,18.7,0,10.7,3,1,0,0,3,15.95517241,1.172033715,10.12758621,1.056520259
993,6.900730664,8/08/2024,Thursday,13.8,0,8.9,4,1,0,0,3,16.06206897,0.859167024,10.13448276,0.87818986
1455,7.28276118,9/08/2024,Friday,17.1,0,12.5,5,1,0,0,3,16.22068966,1.054209184,10.32758621,1.210350584
3735,8.225503098,10/08/2024,Saturday,15.8,0,11.4,6,0,1,0,3,16.40689655,0.963009668,10.50689655,1.085001641
5035,8.524168805,11/08/2024,Sunday,15.9,0,12.9,7,0,1,0,3,16.80689655,0.946040213,10.61034483,1.215794605
1930,7.565275282,12/08/2024,Monday,21,0,13,1,1,0,0,3,17.03793103,1.232544019,10.83448276,1.199872693
1374,7.225481473,13/08/2024,Tuesday,21.2,0,13.1,2,1,0,0,3,17.32068966,1.223969739,10.88275862,1.20373891
1406,7.248504072,14/08/2024,Wednesday,23.2,0,10,3,1,0,0,3,17.54482759,1.322327044,10.93448276,0.914538001
1278,7.153051635,15/08/2024,Thursday,20.7,0,9.8,4,1,0,0,3,17.79655172,1.163146677,11.04137931,0.887570269
1013,6.920671504,16/08/2024,Friday,17.6,0,6.2,5,1,0,0,3,18.05,0.975069252,11.07931034,0.559601618
1534,7.335633982,17/08/2024,Saturday,14.7,0,8.6,6,0,1,0,3,18.11111111,0.811656442,11.08214286,0.776023203
3561,8.177796683,18/08/2024,Sunday,15.1,0.6,13.7,7,0,1,0,3,18.28076923,0.826004629,11.08518519,1.235883729
1591,7.372118028,19/08/2024,Monday,18.5,0.2,13.9,1,1,0,0,3,18.452,1.002601344,11.21923077,1.238944121
761,6.634633358,20/08/2024,Tuesday,17.4,0.6,7.3,2,1,0,0,3,18.67916667,0.931519072,11.204,0.651553017
1179,7.072421901,21/08/2024,Wednesday,19.3,0.6,10.6,3,1,0,0,3,18.73913043,1.029930394,11.20416667,0.946076608
1031,6.938284484,22/08/2024,Thursday,19.2,0.6,12.6,4,1,0,0,3,18.74090909,1.024496726,11.19565217,1.125436893
1003,6.910750788,23/08/2024,Friday,19.3,0.2,10.6,5,1,0,0,3,18.97619048,1.01706399,11.21818182,0.944894652
4364,8.381144347,24/08/2024,Saturday,22,4,14,6,0,1,0,3,19.07,1.153644468,11.32857143,1.235813367
2670,7.889833751,25/08/2024,Sunday,24.9,0,11.9,7,0,1,0,3,19.24210526,1.294037199,11.27,1.055900621
1015,6.922643891,26/08/2024,Monday,18.6,1.8,11.4,1,1,0,0,3,19.42777778,0.95739205,11.26315789,1.012149533
1015,6.922643891,27/08/2024,Tuesday,20.8,0,9.4,2,1,0,0,3,19.33529412,1.075752966,11.17222222,0.841372452
730,6.593044534,28/08/2024,Wednesday,18.4,0.4,13.9,3,1,0,0,3,19.21875,0.957398374,11.06470588,1.256246677
752,6.622736324,29/08/2024,Thursday,17.8,0.8,11.1,4,1,0,0,3,18.95333333,0.939148786,10.9375,1.014857143
